Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.25522,-14.82579,16.62,15.86,15.45,S,Whitelock,89.99,1.1700000000000017,0.2457125000000001,1.7608100162198794,9.199,1581248039.2703826,6.3197649617520035,2088165.718966251
296.29922,-14.8365,17.67,16.35,14.518139298586984,LAV,Whitelock,89.99,1.7189999999999994,0.5047397470431143,3.19697873140597,8.569526044899701,371129985.71266496,5.709828814714152,512659.26992898714
296.19168,-14.82965,18.12,16.8,15.298481823408428,LAV,Whitelock,89.99,1.7189999999999994,0.26681140609037646,1.8484657419004644,9.171272173683743,1483447474.9719458,6.370576419277012,2347342.2691263137
296.28415,-14.81194,17.13,15.94,14.803995610640595,LAV,Whitelock,89.99,1.7189999999999994,0.401428677175792,2.5201632671224448,8.85280965014483,712540657.4290184,6.229504032826066,1696305.35395155
296.23456,-14.7733,17.8,16.56,15.157417357686711,LAV,Whitelock,89.99,1.7189999999999994,0.2864546329421255,1.9339918203586965,9.123484733023012,1328876841.6153936,6.383981866049287,2420927.958864537
296.20154,-14.81282,18.98,17.3,15.305096967619697,LAV,Whitelock,89.99,1.7189999999999994,0.26589024725895716,1.8445492149717628,9.172482745074404,1487588269.6333323,6.368632315996069,2336857.961577407
296.18323,-14.76308,18.19,16.94,15.47859599834891,LAV,Whitelock,89.99,1.7189999999999994,0.2417305072299144,1.7447391538901929,9.204233067697851,1600416674.937057,6.358186605659727,2281322.089445576
296.27222,-14.76143,17.89,16.73,15.316238717024511,LAV,Whitelock,89.99,1.7189999999999994,0.26433875865433676,1.8379714399893425,9.174521685215486,1494588668.3853018,6.3653007548706055,2319000.0332802795
296.22778,-14.76111,18.150000000000002,17.01,15.989166873051316,LAV,Whitelock,89.99,1.7189999999999994,0.129638611670424,1.3478408405475186,9.549361795037917,3542923663.4557114,6.036385776912033,1087391.1070453406
296.27774,-14.82287,18.26,17.17,15.878938523170353,LAV,Whitelock,89.99,1.7189999999999994,0.15422565749599326,1.426348525491557,9.480799761411959,3025518141.7451644,6.138541933235895,1375757.6399266603
296.24905,-14.81619,17.29,16.92,15.91,LAV,Whitelock,89.99,1.379999999999999,0.1472972225239999,1.4037740910170362,9.500119999999999,3163151550.503249,6.110691508196064,1290302.409273147
296.25348,-14.76936,18.18,16.83,15.096960657924784,LAV,Whitelock,89.99,1.7189999999999994,0.29554844577133776,1.974915169918534,9.081225499889424,1205661796.8857815,6.366070146851022,2323111.992998749
