Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o
-14.740214,C,C,0.154856771,19.748,0.027,17.23,,18.14,,15.9,,15.55,0.08,15.61,0.08,15.32,0.09,14.78,0.07,15.529,0.045,15.828,0.16,12.295,0.451,8.435,,,,,,,4.8037524563946E-05,1.92150098255784E-16,3.4184783480359E-17,0.75,0.12533,0.0711108797910693,0.00024574705220016,5.89792925280383E-16,,1.25,0.214914,,6.34307660878624E-05,1.14633914616619E-16,,1.66,0.260965,,0.000310406248551757,4.25214039111996E-16,,2.19,0.278455,,0.000169258987728287,1.41049156440239E-16,3.36312515174346E-17,3.6,0.743171,0.0928737043703656,0.00010245851972885,6.83056798192336E-17,1.75117851789362E-17,4.5,1.009682,0.0991188635070657,8.56441769991887E-05,4.42987122409597E-17,1.22202503965002E-17,5.8,1.391189,0.105803080594683,7.94775913323017E-05,2.98040967496131E-17,1.13820988618991E-17,8,2.831177,0.140475713293021,0.000190158953315677,1.69381490483085E-16,3.50237973449403E-17,3.368,0.635793,0.0816261763666493,8.01291056511817E-05,5.20544211679396E-17,1.58132606925701E-17,4.618,1.107319,0.115205393761627,0.000382562954131721,9.49916290676349E-17,6.64783907006511E-17,12.082,6.275804,0.230406562734242,0.00353477762110324,4.77801787118578E-16,,22.194,4.739734,,7.3E-16,
-14.75133333,C,,0.156404744,19.937,0.014,17.459,,,,15.951,,15.7,0.05,15.78,0.07,15.48,0.05,15.89,0.17,,,,,,,,,,,,,,4.03627380637915E-05,1.61450952255166E-16,2.78836557941488E-17,0.75,0.12533,0.069189394059828,0.000199016148429823,4.77638756231576E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000296162764378552,4.05702416956921E-16,,2.19,0.278455,,0.000147418415584161,1.22848679653468E-16,2.78174114004992E-17,3.6,0.743171,0.0886450277393358,8.76088696715786E-05,5.84059131143858E-17,1.47401209372382E-17,4.5,1.009682,0.0977339657752552,7.39090874914572E-05,3.82288383576503E-17,9.93415252679803E-18,5.8,1.391189,0.100322346927971,2.85920106415753E-05,1.07220039905907E-17,4.52358265786876E-18,8,2.831177,0.152868176097666,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.3E-16,5.3E-16
-14.67692,C,C,0.157020156,19.882,0.021,17.35,,16.321,,15.771,,15.32,0.06,15.26,0.04,14.98,0.04,14.67,0.03,15.393,0.047,15.686,0.153,12.196,,8.33,,,,,,,4.24600615662219E-05,1.69840246264888E-16,2.98080954877962E-17,0.75,0.12533,0.0702250964880395,0.000220033251777699,5.28079804266478E-16,,1.25,0.214914,,0.000338766109548234,6.1222790882211E-16,,1.66,0.260965,,0.000349567022307666,4.78858934668036E-16,,2.19,0.278455,,0.000209195211470192,1.74329342891827E-16,4.01718242533655E-17,3.6,0.743171,0.0900591664592731,0.000141432128408209,9.42880856054728E-17,2.2664383336422E-17,4.5,1.009682,0.0935525764246989,0.000117138009626223,6.05886256687363E-17,1.55022162099176E-17,5.8,1.391189,0.0989412877056175,8.79517928615822E-05,3.29819223230933E-17,1.20679905549932E-17,8,2.831177,0.135417990906799,0.000215534491018291,1.9198440411368E-16,3.98510942809028E-17,3.368,0.635793,0.0819139852599609,9.13251292345708E-05,5.93277149639914E-17,1.78566478418535E-17,4.618,1.107319,0.114271701603414,0.000419085767790329,1.0406036280177E-16,,12.082,6.275804,,0.00389369650013251,5.26317450680252E-16,,22.194,4.739734,,7.3E-16,
-14.801702,C,C,0.156941003,20.073,0.02,17.62,,16.74,,16.46,,15.87,0.06,15.98,0.05,15.71,0.12,15.07,0.1,,,,,,,,,,,,,,3.56107089259976E-05,1.4244283570399E-16,2.49426901506734E-17,0.75,0.12533,0.070077290133014,0.000171588555052595,4.11812532126229E-16,,1.25,0.214914,,0.000230303191637585,4.1621058729684E-16,,1.66,0.260965,,0.000185323483561512,2.53867785700701E-16,,2.19,0.278455,,0.000126052580032217,1.05043816693514E-16,2.42059177939598E-17,3.6,0.743171,0.0900591664592731,7.28698838200745E-05,4.85799225467163E-17,1.18716591968929E-17,4.5,1.009682,0.0949508508082495,5.97995396013542E-05,3.09307963455281E-17,8.90374436891963E-18,5.8,1.391189,0.109868712677809,6.08477742494896E-05,2.28179153435586E-17,8.98791125232112E-18,8,2.831177,0.14423072233194,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,4.5E-16,
-14.8814,C,C,0.155446583,20.337,0.023,17.98,,17.19,,17.03,,16.52,0.08,16.58,0.05,16.34,0.1,16.36,0.12,,,,,,,,,,,,,,2.79241922636196E-05,1.11696769054478E-16,1.96928850294316E-17,0.75,0.12533,0.0705205583718556,0.000123165285264255,2.95596684634212E-16,,1.25,0.214914,,0.000152159809770189,2.74987608018415E-16,,1.66,0.260965,,0.000109630262786739,1.50178442173616E-16,,2.19,0.278455,,6.92710449829126E-05,5.77258708190939E-17,1.37639481835712E-17,3.6,0.743171,0.0928737043703656,4.19322413791897E-05,2.79548275861264E-17,6.83142682434815E-18,4.5,1.009682,0.0949508508082495,3.3473246857766E-05,1.73137483747065E-17,4.84542860527441E-18,5.8,1.391189,0.107162524596124,1.85457626265034E-05,6.95466098493878E-18,2.79505825519657E-18,8,2.831177,0.146716145097056,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.1E-16,
-14.891643,C,C/O,0.16276028,18.234,0.026,15.562,,14.712,,14.318,,14.1,0.04,14.11,0.06,13.98,0.06,13.91,0.04,14.248,0.031,14.229,0.048,12.551,,8.761,,20.237,0.006,22.284,18.732,17.103,0.000193722747360857,7.74890989443429E-16,1.37548316566138E-16,0.75,0.12533,0.0709633746445419,0.00114205841213143,2.74094018911542E-15,,1.25,0.214914,,0.00149107660658284,2.69471675888465E-15,,1.66,0.260965,,0.00133269403886082,1.82560827241208E-15,,2.19,0.278455,,0.000643504723662468,5.3625393638539E-16,1.19282389137018E-16,3.6,0.743171,0.087226269289884,0.000407894713883523,2.71929809255682E-16,6.75402340152242E-17,4.5,1.009682,0.0963446376879311,0.000294237376994149,1.52191746721112E-16,4.01573405297888E-17,5.8,1.391189,0.101699028291126,0.000177110658104242,6.64164967890907E-17,2.45672712148564E-17,8,2.831177,0.136687954220367,0.000618752231571887,5.51145099381135E-16,1.10876418998012E-16,3.368,0.635793,0.0796061558487651,0.000349454224897114,2.27016603441174E-16,5.87934953789413E-17,4.618,1.107319,0.100019948501707,0.000302205881572714,7.50387059028424E-17,,12.082,6.275804,,0.00261795451527749,3.53873278626316E-16,,22.194,4.739734,,2.91E-15,2.91E-15
-14.666169,C,C,0.166108059,20.107,0.016,17.58,,16.8,,16.51,,16.28,0.07,16.28,0.08,15.89,0.08,15.75,0.09,,,,,,,,,21.464,0.014,23.42,20.3,19.233,3.45128337592317E-05,1.38051335036927E-16,2.39528269711404E-17,0.75,0.12533,0.0694855611594285,0.000178028001696221,4.27267204070932E-16,,1.25,0.214914,,0.00021792143830863,3.9383392465415E-16,,1.66,0.260965,,0.000176982552816909,2.42441853173848E-16,,2.19,0.278455,,8.64075595260664E-05,7.20062996050553E-17,1.68808968566606E-17,3.6,0.743171,0.0914687154373972,5.52774597608905E-05,3.68516398405936E-17,9.44779412323906E-18,4.5,1.009682,0.0991188635070657,5.06638093032536E-05,2.62054186051312E-17,7.12420962016659E-18,5.8,1.391189,0.104439367847696,3.252705146241E-05,1.21976442984037E-17,4.75582644372026E-18,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5E-16,
-14.858717,C,C,0.160123724,,,16.31,,15.7,,15.29,,15.17,0.05,14.89,0.09,14.69,0.1,14.86,0.09,,,,,,,,,21.267,0.016,23.193,20.138,18.579,,,,0.75,0.12533,,0.000573440440238253,1.37625705657181E-15,,1.25,0.214914,,0.000600205480462365,1.08470869963078E-15,,1.66,0.260965,,0.000544415466984775,7.4577461230791E-16,,2.19,0.278455,,0.000240188239649308,2.00156866374423E-16,4.53227980331402E-17,3.6,0.743171,0.0886450277393358,0.000198860293980786,1.32573529320524E-16,3.45186706625179E-17,4.5,1.009682,0.100499359049026,0.000153002258067481,7.9139099000421E-17,2.21478818909301E-17,5.8,1.391189,0.107162524596124,7.38320108499407E-05,2.76870040687278E-17,1.07950832862603E-17,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,1.3E-15,
-14.711063,C,C,0.170179856,19.871,0.025,17.55,,16.85,,16.52,,16.25,0.06,16.1,0.05,15.74,0.08,15.55,0.11,,,,,,,,,,,,,,4.28924268764765E-05,1.71569707505906E-16,3.0386138997346E-17,0.75,0.12533,0.0708158193818829,0.000183015687266603,4.39237649439847E-16,,1.25,0.214914,,0.000208113357919869,3.76108478168438E-16,,1.66,0.260965,,0.000175359967019665,2.40219132903651E-16,,2.19,0.278455,,8.88283794741298E-05,7.40236495617748E-17,1.7057742497392E-17,3.6,0.743171,0.0900591664592696,6.52451264421871E-05,4.34967509614581E-17,1.06294653535107E-17,4.5,1.009682,0.0949508508082495,5.81698361303581E-05,3.00878462743231E-17,8.1796870756972E-18,5.8,1.391189,0.104439367847696,3.91061171362258E-05,1.46647939260847E-17,5.83507934190655E-18,8,2.831177,0.145475211689512,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5E-16,
-14.679315,C,C,0.163620468,19.903,0.017,17.359,,16.399,,16.029,,15.64,0.09,15.51,0.08,15.56,0.07,14.89,0.06,,,,,,,,,,,,,,4.16467024027402E-05,1.66586809610961E-16,2.89705567700768E-17,0.75,0.12533,0.069633569004468,0.000218216867433697,5.23720481840872E-16,,1.25,0.214914,,0.000315282566117541,5.69787770091942E-16,,1.66,0.260965,,0.000275632519635025,3.77578794020582E-16,,2.19,0.278455,,0.000155794362769877,1.29828635641564E-16,3.14751855993121E-17,3.6,0.743171,0.0942741626675527,0.000112343532891791,7.48956885945272E-17,1.9201290624247E-17,4.5,1.009682,0.0991188635070657,6.86590579571412E-05,3.55133058399006E-17,9.51260022525955E-18,5.8,1.391189,0.103071359462415,7.18198835801505E-05,2.69324563425564E-17,1.01776978210401E-17,8,2.831177,0.139216793977532,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7E-16,
-14.912353,C,C,0.166033925,19.445,0.032,17.22,,16.35,,15.96,,15.44,0.05,15.56,0.08,15.48,0.04,15.11,0.11,15.397,0.046,15.449,0.124,12.376,,8.857,,,,,,,6.35010080458917E-05,2.54004032183567E-16,4.56970187500382E-17,0.75,0.12533,0.0718476549715703,0.000248020921677849,5.95250212026838E-16,,1.25,0.214914,,0.000329837444227424,5.96091766676067E-16,,1.66,0.260965,,0.000293717927499819,4.02353325342218E-16,,2.19,0.278455,,0.000187306021472106,1.56088351226755E-16,3.5344082599407E-17,3.6,0.743171,0.0886450277393358,0.000107287240999115,7.15248273327436E-17,1.83370901881987E-17,4.5,1.009682,0.0991188635070657,7.39090874914572E-05,3.82288383576503E-17,9.78123717336743E-18,5.8,1.391189,0.0989412877056211,5.86468508445774E-05,2.19925690667165E-17,8.75078000301044E-18,8,2.831177,0.145475211689508,0.000214741893523645,1.91278408720586E-16,3.96280361752354E-17,3.368,0.635793,0.0817701046548347,0.000113603129531724,7.38002140743121E-17,2.13565450244421E-17,4.618,1.107319,0.11038202058192,0.000355060951348127,8.8162792091076E-17,,12.082,6.275804,,0.00239641537222342,3.23927463128334E-16,,22.194,4.739734,,7E-16,
-14.84902778,C,C/O,0.164984661,19.761,0.019,17.452,,,,15.915,,15.68,0.08,15.82,0.06,15.66,0.06,15.31,0.07,15.843,0.065,16.275,0.23,12.445,,8.909,,21.582,0.017,23.835,20.224,18.993,4.74657797340318E-05,1.89863118936127E-16,3.31703526322677E-17,0.75,0.12533,0.0699294334569327,0.000200303398100167,4.807281554404E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000306147315158341,4.19379883778549E-16,,2.19,0.278455,,0.000150159128554609,1.25132607128841E-16,2.98361669760529E-17,3.6,0.743171,0.0928737043703656,8.44399713163571E-05,5.62933142109048E-17,1.39817831141939E-17,4.5,1.009682,0.0963446376879311,6.26178050768784E-05,3.23885198673509E-17,8.54604043642677E-18,5.8,1.391189,0.101699028291126,4.87803258217815E-05,1.82926221831681E-17,6.9858998204631E-18,8,2.831177,0.140475713293021,0.000142402226035437,1.26842837917551E-16,2.72426253203318E-17,3.368,0.635793,0.0844957182036481,5.30872581465212E-05,3.44871750627033E-17,1.14422666634252E-17,4.618,1.107319,0.124433544991501,0.000333198403914768,8.27342502685237E-17,,12.082,6.275804,,0.00228434711259318,3.08779009542198E-16,,22.194,4.739734,,6E-16,6E-16
-14.89219444,C,C,0.164380023,20.237,0.044,17.852,,,,15.69,,15.75,0.12,15.19,0.03,15.11,0.07,14.81,0.11,15.587,0.047,15.756,0.167,12.039,,8.561,,,,,,,3.06182679619691E-05,1.22473071847876E-16,2.26215928574484E-17,0.75,0.12533,0.0736108323562661,0.000138576094386001,3.32582626526402E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000376643481107363,5.15949974119675E-16,,2.19,0.278455,,0.000140783493925901,1.17319578271584E-16,2.98503698413892E-17,3.6,0.743171,0.0984486436060106,0.000150850959577536,1.00567306385024E-16,2.37714741311633E-17,4.5,1.009682,0.0921497855475444,0.000103919689478065,5.3751563523137E-17,1.43979030728184E-17,5.8,1.391189,0.103071359462412,7.73116063209766E-05,2.89918523703662E-17,1.15357747065932E-17,8,2.831177,0.145475211689508,0.000180267227042509,1.60570570406035E-16,3.33303789416157E-17,3.368,0.635793,0.0819139852599591,8.56229714479295E-05,5.56234115079663E-17,1.70532056920214E-17,4.618,1.107319,0.116137082875387,0.000484287112852816,1.20250069405599E-16,,12.082,6.275804,,0.00314747360516419,4.25449257253878E-16,,22.194,4.739734,,6E-16,
-14.80080556,C,C/O,0.176335419,20.087,0.04,17.37,,,,15.431,,14.82,0.07,14.71,0.06,14.63,0.06,14.16,0.05,15.03,0.038,14.915,0.086,11.994,,8.315,,,,,,,3.51544752444968E-05,1.40617900977987E-16,2.57480751217426E-17,0.75,0.12533,0.0730239015648682,0.000216017192328755,5.18441261589012E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000478112892887904,6.54949168339594E-16,,2.19,0.278455,,0.000331552066554571,2.76293388795476E-16,6.47732243430851E-17,3.6,0.743171,0.0914687154373954,0.000234718908597292,1.56479272398194E-16,3.88653480294575E-17,4.5,1.009682,0.0963446376879311,0.00016169546527494,8.36355854870379E-17,2.20681000065384E-17,5.8,1.391189,0.101699028291128,0.000140683996402798,5.27564986510494E-17,1.97255031706937E-17,8,2.831177,0.137954214734094,0.000301104175647922,2.68204431990429E-16,5.4706903455474E-17,3.368,0.635793,0.080617340564034,0.000185776294191619,1.20686202376539E-16,3.30901339302646E-17,4.618,1.107319,0.10523188810941,0.000504780898557052,1.2533874322721E-16,,12.082,6.275804,,0.00394786321408741,5.33639255756611E-16,,22.194,4.739734,,9.2E-16,9.2E-16
-14.974893,C,C,0.284993098,20.566,0.028,18.392,,17.56,,17.21,,,,,,,,,,,,,,,,,,,,,,,2.26141682781733E-05,9.04566731126932E-17,1.61290278604806E-17,0.75,0.12533,0.0712583348554929,8.42729733366305E-05,2.02255136007913E-16,,1.25,0.214914,,0.000108218112943479,1.95574902909902E-16,,1.66,0.260965,,9.28817640523634E-05,1.27235293222416E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.8E-16,
-14.567719,C,C/O,0.242710583,20.975,0.049,18.624,,17.757,,17.118,,,,,,,,,,,,,,,,,,,,,,,1.55160303186198E-05,6.2064121274479E-17,1.15877852027537E-17,0.75,0.12533,0.0743433821463313,6.80594314912565E-05,1.63342635579016E-16,,1.25,0.214914,,9.02609617353954E-05,1.63122220003727E-16,,1.66,0.260965,,0.000101095181225489,1.38486549623957E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.3E-16,2.6E-16
-14.711885,C,C,0.178456428,20.446,0.026,18.14,,17.39,,17.1,,,,,,,,,,,,,,,,,,,,,,,2.52569334290167E-05,1.01027733716067E-16,1.79330962528266E-17,0.75,0.12533,0.0709633746445419,0.000106288999012651,2.55093597630363E-16,,1.25,0.214914,,0.000126561017184718,2.287247298519E-16,,1.66,0.260965,,0.000102785169198147,1.40801601641297E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.8E-16,
-14.955141,C,C,0.228034084,20.596,0.029,18.23,,17.2,,17.1,,,,,,,,,,,,,,,,,,,,,,,2.19978694106182E-05,8.79914776424727E-17,1.57246636645608E-17,0.75,0.12533,0.0714057398718087,9.7833663623268E-05,2.34800792695843E-16,,1.25,0.214914,,0.000150764800249111,2.72466506474297E-16,,1.66,0.260965,,0.000102785169198147,1.40801601641297E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,4.3E-16,
-14.796489,C,C/O,0.253947856,20.35,0.018,18.25,,17.411,,17.052,,,,,,,,,,,,,,,,,,,,,,,2.75918372411411E-05,1.10367348964564E-16,1.923776470685E-17,0.75,0.12533,0.0697815264255208,9.60479980202525E-05,2.30515195248606E-16,,1.25,0.214914,,0.000124136631555737,2.24343310040489E-16,,1.66,0.260965,,0.000107431207006453,1.47166036995141E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.5E-16,3.2E-16
-14.962144,C,C,0.167023902,20.073,0.06,18.24,,17.33,,16.82,,,,,,,,,,,,,,,,,,20.722,0.008,21.43,20.267,19.751,3.56107089259976E-05,1.4244283570399E-16,2.72217755219373E-17,0.75,0.12533,0.0759506554126048,9.69367192038278E-05,2.32648126089187E-16,,1.25,0.214914,,0.000133751898944701,2.41720299297652E-16,,1.66,0.260965,,0.000133024138538975,1.82224847313665E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.2E-16,
-14.614511,C,C,0.346115922,20.598,0.047,18.27,,17.226,,16.797,,,,,,,,,,,,,,,,,,,,,,,2.19573851365142E-05,8.7829540546057E-17,1.63280971177823E-17,0.75,0.12533,0.0740505104897409,9.42949244875706E-05,2.26307818770169E-16,,1.25,0.214914,,0.000147197338201535,2.66019285906388E-16,,1.66,0.260965,,0.000135872152353758,1.86126236101038E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3E-16,
-14.799191,C,C,0.045741226,20.38,0.042,17.83,,17.03,,16.78,,16.39,0.03,16.55,0.04,16.58,0.07,16.59,0,,,,,,,,,,,,,,2.6839883075226E-05,1.07359532300904E-16,1.97441337203516E-17,0.75,0.12533,0.0733174661121048,0.000141412668318851,3.39390403965243E-16,,1.25,0.214914,,0.000176319342078567,3.18649413395001E-16,,1.66,0.260965,,0.000138016323723899,1.89063457156026E-16,,2.19,0.278455,,7.80821456913584E-05,6.50684547427987E-17,1.4213318284597E-17,3.6,0.743171,0.085802860828359,4.31070275547802E-05,2.87380183698535E-17,6.90786604140886E-18,4.5,1.009682,0.0935525764246954,2.68347677162316E-05,1.38800522670163E-17,3.71791319335545E-18,5.8,1.391189,0.103071359462412,1.50053004882396E-05,5.62698768308985E-18,1.99137476345591E-18,8,2.831177,0.13158566601663,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.3E-16,
-15.010141,C,C/O,0.250847749,20.181,0.033,18.2,,16.77,,16.74,,,,,,,,,,,,,,,,,,,,,,,3.22389300203615E-05,1.28955720081446E-16,2.32515760354853E-17,0.75,0.12533,0.0719948601347404,0.000100574600710143,2.41379041704343E-16,,1.25,0.214914,,0.000224026790292435,4.04867693299581E-16,,1.66,0.260965,,0.000143195857710283,1.96158709192168E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.9E-16,4.5E-16
-14.86283333,C,C/O,0.234210613,20.466,0.024,18.406,,,,16.695,,,,,,,,,,16.341,0.086,16.464,0.28,11.9,,8.674,,,,,,,2.47959424409298E-05,9.91837697637194E-17,1.7526433342381E-17,0.75,0.12533,0.0706682139690216,8.31932933741704E-05,1.99663904098009E-16,,1.25,0.214914,,,,,1.66,0.260965,,0.000149255538308351,2.04459641518289E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,9.00153922405888E-05,8.01799812119259E-17,1.78941387392823E-17,3.368,0.635793,0.0874884696140938,4.46056934561763E-05,2.89772802876849E-17,1.01937215314323E-17,4.618,1.107319,0.130907057406468,0.000550431034498077,1.3667382084872E-16,,12.082,6.275804,,0.00283636486369339,3.8339616973417E-16,,22.194,4.739734,,2.6E-16,4.4E-16
-14.607334,C,C,0.271479264,20.151,0.025,18.163,,17.085,,16.646,,,,,,,,,,,,,,,,,,,,,,,3.31421454950905E-05,1.32568581980362E-16,2.34787796592687E-17,0.75,0.12533,0.0708158193818829,0.000104061077158883,2.49746585181319E-16,,1.25,0.214914,,0.000167610011794208,3.0290965986905E-16,,1.66,0.260965,,0.000156145853221904,2.13898429071102E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.1E-16,
-14.97507,C,C/O,0.312694491,20.156,0.033,17.69,,16.93,,16.6,,,,,,,,,,,,,,,,,,,,,,,3.29898711684656E-05,1.31959484673862E-16,2.37931748165952E-17,0.75,0.12533,0.0719948601347404,0.000160874910040623,3.86099784097496E-16,,1.25,0.214914,,0.000193330314147461,3.49392134001435E-16,,1.66,0.260965,,0.000162903514948107,2.23155499928914E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.8E-16,6E-16
-14.767883,C,C,0.08191826,20.102,0.031,17.76,,17.03,,16.59,,16.34,0.04,16.48,0.06,16.28,0.12,15.76,0.14,,,,,,,,,21.435,0.015,23.001,20.387,19.407,3.46721377617774E-05,1.3868855104711E-16,2.48955195032965E-17,0.75,0.12533,0.0717003998959367,0.000150830203521707,3.61992488452097E-16,,1.25,0.214914,,0.000176319342078567,3.18649413395001E-16,,1.66,0.260965,,0.000164410842613414,2.25220332347142E-16,,2.19,0.278455,,8.1762043846491E-05,6.81350365387425E-17,1.51557114844904E-17,3.6,0.743171,0.0872262692898858,4.59777883876944E-05,3.06518589251296E-17,7.61311799714593E-18,4.5,1.009682,0.0963446376879311,3.53751133695181E-05,1.82974724325094E-17,5.26711356915877E-18,5.8,1.391189,0.109868712677812,3.22288416621268E-05,1.20858156232975E-17,4.95394107726975E-18,8,2.831177,0.14918742494277,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.8E-16,
-14.743853,C,C,0.214493264,19.735,0.022,17.45,,16.68,,16.56,,,,,,,,,,,,,,,,,,,,,,,4.86161562953791E-05,1.94464625181517E-16,3.42076240002633E-17,0.75,0.12533,0.0703728525562521,0.00020067271063999,4.81614505535976E-16,,1.25,0.214914,,0.000243388445350388,4.39858636175399E-16,,1.66,0.260965,,0.000169017025795296,2.31530172322323E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.4E-16,
-14.868937,C,C,0.085292455,19.938,0.023,17.48,,16.72,,16.55,,,,,,,,,,,,,,,,,,,,,,,4.03255797228755E-05,1.61302318891502E-16,2.84386741693644E-17,0.75,0.12533,0.0705205583718556,0.000195203822162848,4.68489173190836E-16,,1.25,0.214914,,0.000234584847643421,4.23948519837507E-16,,1.66,0.260965,,0.000170580921079999,2.33672494630136E-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.2E-16,
