Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o
296.183685,-14.962144,C,C,0.167023902,20.073,0.06,18.24,,17.33,,16.82,,,,,,,,,,,,,,,,,,20.722,0.008,21.43,20.267,19.751,3.56107089259976e-05,1.4244283570399e-16,2.72217755219373e-17,0.75,0.12533,0.0759506554126048,9.69367192038278e-05,2.32648126089187e-16,,1.25,0.214914,,0.0001337518989447,2.41720299297652e-16,,1.66,0.260965,,0.0001330241385389,1.8222484731366499e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.2e-16,
296.521149,-14.614511,C,C,0.346115922,20.598,0.047,18.27,,17.226,,16.797,,,,,,,,,,,,,,,,,,,,,,,2.19573851365142e-05,8.7829540546057e-17,1.63280971177823e-17,0.75,0.12533,0.0740505104897409,9.42949244875706e-05,2.26307818770169e-16,,1.25,0.214914,,0.0001471973382015,2.66019285906388e-16,,1.66,0.260965,,0.0001358721523537,1.86126236101038e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3e-16,
296.184326,-14.799191,C,C,0.045741226,20.38,0.042,17.83,,17.03,,16.78,,16.39,0.03,16.55,0.04,16.58,0.07,16.59,0.0,,,,,,,,,,,,,,2.6839883075226e-05,1.07359532300904e-16,1.97441337203516e-17,0.75,0.12533,0.0733174661121048,0.0001414126683188,3.3939040396524297e-16,,1.25,0.214914,,0.0001763193420785,3.1864941339500097e-16,,1.66,0.260965,,0.0001380163237238,1.89063457156026e-16,,2.19,0.278455,,7.80821456913584e-05,6.50684547427987e-17,1.4213318284597e-17,3.6,0.743171,0.085802860828359,4.31070275547802e-05,2.87380183698535e-17,6.907866041408859e-18,4.5,1.009682,0.0935525764246954,2.68347677162316e-05,1.38800522670163e-17,3.71791319335545e-18,5.8,1.391189,0.103071359462412,1.50053004882396e-05,5.62698768308985e-18,1.99137476345591e-18,8,2.831177,0.13158566601663,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.3e-16,
296.090485,-15.010141,C,C/O,0.250847749,20.181,0.033,18.2,,16.77,,16.74,,,,,,,,,,,,,,,,,,,,,,,3.22389300203615e-05,1.28955720081446e-16,2.3251576035485302e-17,0.75,0.12533,0.0719948601347404,0.0001005746007101,2.4137904170434297e-16,,1.25,0.214914,,0.0002240267902924,4.04867693299581e-16,,1.66,0.260965,,0.0001431958577102,1.96158709192168e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.9e-16,4.5e-16
296.0039167,-14.86283333,C,C/O,0.234210613,20.466,0.024,18.406,,,,16.695,,,,,,,,,,16.341,0.086,16.464,0.28,11.9,,8.674,,,,,,,2.47959424409298e-05,9.91837697637194e-17,1.7526433342381e-17,0.75,0.12533,0.0706682139690216,8.31932933741704e-05,1.99663904098009e-16,,1.25,0.214914,,,,,1.66,0.260965,,0.0001492555383083,2.04459641518289e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,9.00153922405888e-05,8.017998121192591e-17,1.7894138739282302e-17,3.368,0.635793,0.0874884696140938,4.46056934561763e-05,2.89772802876849e-17,1.0193721531432301e-17,4.618,1.107319,0.130907057406468,0.000550431034498,1.3667382084872e-16,,12.082,6.275804,,0.0028363648636933,3.8339616973417e-16,,22.194,4.739734,,2.6e-16,4.4e-16
296.040436,-14.607334,C,C,0.271479264,20.151,0.025,18.163,,17.085,,16.646,,,,,,,,,,,,,,,,,,,,,,,3.31421454950905e-05,1.32568581980362e-16,2.34787796592687e-17,0.75,0.12533,0.0708158193818829,0.0001040610771588,2.49746585181319e-16,,1.25,0.214914,,0.0001676100117942,3.0290965986905e-16,,1.66,0.260965,,0.0001561458532219,2.13898429071102e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.1e-16,
295.969788,-14.97507,C,C/O,0.312694491,20.156,0.033,17.69,,16.93,,16.6,,,,,,,,,,,,,,,,,,,,,,,3.29898711684656e-05,1.31959484673862e-16,2.37931748165952e-17,0.75,0.12533,0.0719948601347404,0.0001608749100406,3.86099784097496e-16,,1.25,0.214914,,0.0001933303141474,3.4939213400143497e-16,,1.66,0.260965,,0.0001629035149481,2.23155499928914e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.8e-16,6e-16
296.304626,-14.767883,C,C,0.08191826,20.102,0.031,17.76,,17.03,,16.59,,16.34,0.04,16.48,0.06,16.28,0.12,15.76,0.14,,,,,,,,,21.435,0.015,23.001,20.387,19.407,3.46721377617774e-05,1.3868855104711e-16,2.4895519503296502e-17,0.75,0.12533,0.0717003998959367,0.0001508302035217,3.6199248845209697e-16,,1.25,0.214914,,0.0001763193420785,3.1864941339500097e-16,,1.66,0.260965,,0.0001644108426134,2.25220332347142e-16,,2.19,0.278455,,8.1762043846491e-05,6.813503653874251e-17,1.51557114844904e-17,3.6,0.743171,0.0872262692898858,4.59777883876944e-05,3.06518589251296e-17,7.61311799714593e-18,4.5,1.009682,0.0963446376879311,3.53751133695181e-05,1.82974724325094e-17,5.26711356915877e-18,5.8,1.391189,0.109868712677812,3.22288416621268e-05,1.20858156232975e-17,4.9539410772697495e-18,8,2.831177,0.14918742494277,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.8e-16,
296.436554,-14.743853,C,C,0.214493264,19.735,0.022,17.45,,16.68,,16.56,,,,,,,,,,,,,,,,,,,,,,,4.86161562953791e-05,1.94464625181517e-16,3.42076240002633e-17,0.75,0.12533,0.0703728525562521,0.0002006727106399,4.81614505535976e-16,,1.25,0.214914,,0.0002433884453503,4.39858636175399e-16,,1.66,0.260965,,0.0001690170257952,2.31530172322323e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.4e-16,
296.28244,-14.868937,C,C,0.085292455,19.938,0.023,17.48,,16.72,,16.55,,,,,,,,,,,,,,,,,,,,,,,4.03255797228755e-05,1.61302318891502e-16,2.84386741693644e-17,0.75,0.12533,0.0705205583718556,0.0001952038221628,4.68489173190836e-16,,1.25,0.214914,,0.0002345848476434,4.23948519837507e-16,,1.66,0.260965,,0.0001705809210799,2.33672494630136e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.2e-16,
296.332458,-14.951111,C,C,0.181191209,20.558,0.035,17.76,,16.91,,16.48,,,,,,,,,,16.072,0.066,16.012,0.187,12.313,,8.489,,,,,,,2.27814110161936e-05,9.11256440647744e-17,1.65034616444244e-17,0.75,0.12533,0.0722891208589527,0.0001508302035217,3.6199248845209697e-16,,1.25,0.214914,,0.0001969245930404,3.55887818747712e-16,,1.66,0.260965,,0.0001819409487798,2.4923417641070097e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,0.0001153232248349,1.0272258744206001e-16,2.2103296153348502e-17,3.368,0.635793,0.0846386987960663,6.7637928058208e-05,4.3939754043877e-17,1.38227101698514e-17,4.618,1.107319,0.118788090868357,0.0003762728755502,9.34297820435951e-17,,12.082,6.275804,,0.003363272813767,4.5461919623777e-16,,22.194,4.739734,,5.3e-16,
296.470612,-14.886045,C,C/O,0.254977009,19.981,0.026,17.665,,16.743,,16.467,,,,,,,,,,,,,,,,,,,,,,,3.87597189736002e-05,1.5503887589440098e-16,2.75204340637621e-17,0.75,0.12533,0.0709633746445419,0.0001646221680783,3.9509320338808003e-16,,1.25,0.214914,,0.000229667718745,4.15062142310269e-16,,1.66,0.260965,,0.0001841325023031,2.5223630452487697e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.9e-16,7e-16
295.99939,-14.635953,C,C,0.283977281,20.148,0.04,17.817,,16.896,,16.458,,,,,,,,,,15.789,0.06,16.091,0.209,12.349,,8.767,,,,,,,3.32338472596171e-05,1.32935389038468e-16,2.43413559688705e-17,0.75,0.12533,0.0730239015648682,0.000143116042043,3.43478500903225e-16,,1.25,0.214914,,0.0001994802742569,3.6050651974152e-16,,1.66,0.260965,,0.0001856651766483,2.54335858422411e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,0.0001496638035799,1.33310988936993e-16,2.83651981730916e-17,3.368,0.635793,0.0837801082962919,6.28912599613249e-05,4.08561671468113e-17,1.3212199685392e-17,4.618,1.107319,0.12168563005082,0.0003640012812981,9.03827051725263e-17,,12.082,6.275804,,0.0026035270652133,3.5192309613589397e-16,,22.194,4.739734,,6.8e-16,
296.26511,-14.96155,LAV,C/O,0.163689726,20.284,0.053,18.07,0.4,17.09,0.3,16.45,0.2,,,,,,,,,,,,,,,,,,,,,,2.93211243345992e-05,1.17284497338397e-16,2.20854527454691e-17,0.75,0.12533,0.0749285336201471,0.0001133674340763,2.72081841783217e-16,9.03124522413134e-17,1.25,0.214914,0.124481792227643,0.0001668399137423,3.01517916401761e-16,8.35831277114557e-17,1.66,0.260965,0.106261572794855,0.0001870382606422,2.5621679540033003e-16,5.30748996882816e-17,2.19,0.278455,0.0817606637448804,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.3e-16,3.9e-16
296.190338,-14.641755,C,C,0.164760072,20.066,0.022,17.59,,16.78,,16.4,,,,,,,,,,15.714,0.051,15.833,0.169,12.514,,8.668,,,,,,,3.58410413572469e-05,1.43364165428988e-16,2.52187124600618e-17,0.75,0.12533,0.0703728525562521,0.000176395831166,4.23349994798496e-16,,1.25,0.214914,,0.0002219729003335,4.01155843976272e-16,,1.66,0.260965,,0.0001958531022962,2.6829192095380197e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,0.0001603676548311,1.42845298246305e-16,2.98796143656714e-17,3.368,0.635793,0.0824890314810851,7.97609458527192e-05,5.18152528276651e-17,1.59271402695558e-17,4.618,1.107319,0.116402913060405,0.0003126820224804,7.76399658534359e-17,,12.082,6.275804,,0.0028520825848499,3.85520760320352e-16,,22.194,4.739734,,5e-16,
296.034485,-14.951339,C,C,0.246225354,19.864,0.033,17.57,,16.71,,16.39,,,,,,,,,,,,,,,,,,,,,,,4.31698579432146e-05,1.72679431772858e-16,3.11352527448582e-17,0.75,0.12533,0.0719948601347404,0.0001796752745143,4.31220658834503e-16,,1.25,0.214914,,0.0002367554345139,4.27871267193941e-16,,1.66,0.260965,,0.0001976653087395,2.70774395533682e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,4.9e-16,
296.0195,-14.78566667,C,C/O,0.211107453,20.227,0.04,17.926,,,,16.385,,,,,,,,,,,,,,,,,,,,,,,3.09015753072866e-05,1.23606301229146e-16,2.26331377970649e-17,0.75,0.12533,0.0730239015648682,0.0001294459052702,3.10670172648594e-16,,1.25,0.214914,,,,,1.66,0.260965,,0.00019857769035,2.72024233356224e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5e-16,5.5e-16
296.434357,-14.834667,C,C,0.20700383,19.789,0.018,17.48,,16.72,,16.32,,15.93,0.08,16.12,0.07,15.47,0.09,15.63,0.12,,,,,,,,,21.425,0.014,23.51,20.148,19.101,4.62573361905194e-05,1.85029344762078e-16,3.2251848320995204e-17,0.75,0.12533,0.0697815264255208,0.0001952038221628,4.68489173190836e-16,,1.25,0.214914,,0.0002345848476434,4.23948519837507e-16,,1.66,0.260965,,0.0002108290516034,2.88806920004693e-16,,2.19,0.278455,,0.0001192756355125,9.93963629270994e-17,2.3699709845027e-17,3.6,0.743171,0.0928737043703638,6.4054268676696e-05,4.2702845784464e-17,1.0777078512487e-17,4.5,1.009682,0.0977339657752516,7.45929598580473e-05,3.8582565443817604e-17,1.0643393155498e-17,5.8,1.391189,0.105803080594679,3.63282683370326e-05,1.36231006263872e-17,5.47508497533073e-18,8,2.831177,0.146716145097059,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6e-16,
296.089813,-14.905375,C,C,0.17437638,20.528,0.045,17.896,,16.855,,16.316,,15.63,0.03,15.81,0.04,15.11,0.06,15.06,0.07,15.929,0.061,16.12,0.232,12.087,,8.576,,,,,,,2.3419661818965e-05,9.36786472758601e-17,1.73405421350769e-17,0.75,0.12533,0.0737574411983797,0.0001330725003435,3.1937400082452005e-16,,1.25,0.214914,,0.0002071571638966,3.74380416680702e-16,,1.66,0.260965,,0.0002116072070688,2.89872886395677e-16,,2.19,0.278455,,0.0001572359102599,1.3102992521664699e-16,2.86217037007055e-17,3.6,0.743171,0.0858028608283608,8.5221284751266e-05,5.68141898341773e-17,1.3656641441825e-17,4.5,1.009682,0.0935525764246989,0.000103919689478,5.3751563523136996e-17,1.41828968187259e-17,5.8,1.391189,0.101699028291126,6.141079177264e-05,2.3029046914740003e-17,8.79472680822932e-18,8,2.831177,0.140475713293021,0.0001315578533013,1.1718336101661e-16,2.49805212329244e-17,3.368,0.635793,0.0839233246407041,6.12336708578942e-05,3.97793444291214e-17,1.32299432353287e-17,4.618,1.107319,0.124694346648258,0.0004633433266003,1.15049658980384e-16,,12.082,6.275804,,0.0031042886483391,4.19611874606535e-16,,22.194,4.739734,,5e-16,
296.51123,-14.584842,C,C,0.355112228,20.393,0.066,17.755,,16.79,,16.308,,,,,,,,,,,,,,,,,,21.836,0.022,23.847,20.514,19.381,2.65204335506498e-05,1.06081734202599e-16,2.05275227797643e-17,0.75,0.12533,0.0768248492233425,0.0001515264041088,3.63663369861147e-16,,1.25,0.214914,,0.0002199378405509,3.97478025092109e-16,,1.66,0.260965,,0.0002131721449546,2.9201663692420897e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5e-16,
296.066071,-14.844581,C,C,0.169452268,19.972,0.012,17.44,,16.78,,16.3,,15.77,0.06,15.98,0.07,15.41,0.07,14.93,0.07,,,,,,,,,,,,,,3.90823454852423e-05,1.56329381940969e-16,2.68740629515322e-17,0.75,0.12533,0.0688930248512545,0.0002025295123702,4.86070829688579e-16,,1.25,0.214914,,0.0002219729003335,4.01155843976272e-16,,1.66,0.260965,,0.0002147486563148,2.94176241527215e-16,,2.19,0.278455,,0.0001382139055729,1.151782546441e-16,2.6541261078711202e-17,3.6,0.743171,0.0900591664592731,7.28698838200745e-05,4.85799225467163e-17,1.22602985772666e-17,4.5,1.009682,0.0977339657752552,7.88311460420561e-05,4.07747307114084e-17,1.09219263984838e-17,5.8,1.391189,0.103071359462412,6.92220882678438e-05,2.59582831004414e-17,9.91339368599467e-18,8,2.831177,0.140475713293021,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.2e-16,
296.0726667,-14.85652778,C,C/O,0.166622757,20.131,0.024,17.853,,,,16.275,,16.15,0.07,16.13,0.04,16.3,0.15,15.56,0.17,,,,,,,,,,,,,,3.37583039829357e-05,1.35033215931743e-16,2.38612694765785e-17,0.75,0.12533,0.0706682139690198,0.0001384485198455,3.3227644762942698e-16,,1.25,0.214914,,,,,1.66,0.260965,,0.0002197507951087,3.0102848645029e-16,,2.19,0.278455,,9.73983812921163e-05,8.11653177434303e-17,1.90281039947891e-17,3.6,0.743171,0.0914687154373954,6.34670156116147e-05,4.23113437410764e-17,1.01705375378967e-17,4.5,1.009682,0.0935525764246989,3.47294447846231e-05,1.7963505923080902e-17,5.38653998325124e-18,5.8,1.391189,0.113896637218225,3.8747590099291e-05,1.45303462872341e-17,6.1303113238385e-18,8,2.831177,0.152868176097666,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.9e-16,4.8e-16
296.099152,-14.708244,C,C,0.16077816,20.17,0.053,17.48,,16.63,,16.27,,15.9,0.08,15.92,0.05,15.82,0.1,15.28,0.09,,,,,,,,,,,,,,3.25672148712628e-05,1.30268859485051e-16,2.45304947000983e-17,0.75,0.12533,0.0749285336201471,0.0001952038221628,4.68489173190836e-16,,1.25,0.214914,,0.0002548589893921,4.60588535045995e-16,,1.66,0.260965,,0.0002207651186924,3.02417970811567e-16,,2.19,0.278455,,0.0001226172972762,1.02181081063552e-16,2.43636879815562e-17,3.6,0.743171,0.0928737043703638,7.70101691154198e-05,5.13401127436132e-17,1.25461773026938e-17,4.5,1.009682,0.0949508508082495,5.40378224895997e-05,2.79505978394481e-17,7.82225913041655e-18,5.8,1.391189,0.107162524596124,5.01469699727111e-05,1.88051137397667e-17,7.33205978243302e-18,8,2.831177,0.142982656586302,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.6e-16,
295.977081,-14.726664,C,C/O,0.263806597,20.291,0.037,17.58,,16.77,,16.22,,,,,,,,,,15.998,0.067,15.625,0.137,12.38,,9.015,,,,,,,2.91326921462698e-05,1.16530768585079e-16,2.11977236774165e-17,0.75,0.12533,0.0725831823387537,0.0001780280016962,4.27267204070932e-16,,1.25,0.214914,,0.0002240267902924,4.04867693299581e-16,,1.66,0.260965,,0.0002311694581967,3.16670490680416e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,0.0001234573009958,1.0996790468749599e-16,2.37062918720432e-17,3.368,0.635793,0.0847816323311932,9.66029292304745e-05,6.27563420726339e-17,1.84869665467772e-17,4.618,1.107319,0.112129980064257,0.000353755265102,8.7838585938259e-17,,12.082,6.275804,,0.0020718680667987,2.80057862503206e-16,,22.194,4.739734,,6.6e-16,7e-16
296.216919,-14.990644,C,C,0.1894262,20.467,0.053,17.631,,16.691,,16.218,,,,,,,,,,,,,,,,,,,,,,,2.47731150479741e-05,9.909246019189631e-17,1.86597708705354e-17,0.75,0.12533,0.0749285336201488,0.000169858903824,4.07661369177763e-16,,1.25,0.214914,,0.0002409350350784,4.35424762190004e-16,,1.66,0.260965,,0.0002315956805201,3.17254356876942e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.5e-16,
296.19754,-14.883656,C,C,0.088177978,20.541,0.038,17.866,,16.778,,16.2,,,,,,,,,,15.475,0.056,16.407,0.324,11.874,0.373,8.746,,,,,,,2.31409199253125e-05,9.25636797012499e-17,1.68749759007359e-17,0.75,0.12533,0.0727301384462837,0.0001368006991856,3.28321678045464e-16,,1.25,0.214914,,0.0002223821663588,4.01895481371388e-16,,1.66,0.260965,,0.0002354672193002,3.22557834657942e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,0.0001998558100553,1.78018833184728e-16,3.75930636706471e-17,3.368,0.635793,0.0832067701694808,4.70100047917761e-05,3.05391975693652e-17,1.1280667729829901e-17,4.618,1.107319,0.136525008036745,0.00056377123378,1.39986235833476e-16,9.35995847565476e-17,12.082,6.275804,0.222361140458945,0.0026543738903805,3.5879614630719004e-16,,22.194,4.739734,,8.2e-16,
296.053,-14.92319444,C,C/O,0.214702561,20.103,0.035,17.944,,,,16.189,,,,,,,,,,,,,,,,,,21.708,0.015,24.202,20.508,19.38,3.46402182444937e-05,1.38560872977975e-16,2.50942978354644e-17,0.75,0.12533,0.0722891208589509,0.0001273175629741,3.0556215113794397e-16,,1.25,0.214914,,,,,1.66,0.260965,,0.0002378649515119,3.25842399331486e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.5e-16,6.2e-16
296.17764,-14.6424,LAV,C/O,0.167655905,20.723,0.048,18.63,0.79,17.47,0.64,16.42,0.45,,,,,,,,,15.149,0.04,14.665,0.068,12.43,,8.957,,,,,,,1.95695401018822e-05,7.827816040752899e-17,1.45837431383254e-17,0.75,0.12533,0.0741969710057226,6.76843584930423e-05,1.62442460383302e-16,7.92607446257768e-17,1.25,0.214914,0.172582850463128,0.0001175709308412,2.1247758585773699e-16,8.779740245751081e-17,1.66,0.260965,0.150206035422828,0.0001922783803134,2.63395041525275e-16,8.09013660535085e-17,2.19,0.278455,0.116324896253587,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,0.0002698464930191,2.40362078104932e-16,4.92200589042421e-17,3.368,0.635793,0.0809058185721945,0.0002338784976667,1.51934927024759e-16,4.05640790099042e-17,4.618,1.107319,0.102770869783328,0.0003378336554384,8.388519833764411e-17,,12.082,6.275804,,0.0021855567950668,2.95425357538102e-16,,22.194,4.739734,,4.1e-16,5e-16
296.431213,-14.889406,C,C,0.219509173,20.023,0.032,17.33,,16.48,,16.18,,15.81,0.08,15.79,0.08,15.44,0.07,15.46,0.22,15.884,0.066,15.455,0.142,12.356,,8.809,,,,,,,3.72889899327431e-05,1.49155959730973e-16,2.68341515286668e-17,0.75,0.12533,0.0718476549715703,0.0002241239753463,5.37897540831141e-16,,1.25,0.214914,,0.0002926172716415,5.28826394533003e-16,,1.66,0.260965,,0.0002398448817483,3.28554632531964e-16,,2.19,0.278455,,0.0001332145736596,1.11012144716336e-16,2.64693349089738e-17,3.6,0.743171,0.0928737043703656,8.68056667265472e-05,5.78704444843648e-17,1.4836464474135802e-17,4.5,1.009682,0.0991188635070657,7.66827784595665e-05,3.9663506099775804e-17,1.06242735824215e-17,5.8,1.391189,0.103071359462412,4.24858876969661e-05,1.59322078863623e-17,7.040396859885829e-18,8,2.831177,0.158934275890616,0.0001371250434695,1.2214225962250002e-16,2.62819171956516e-17,3.368,0.635793,0.0846386987960646,0.0001129770669057,7.339350383658e-17,2.17672831259338e-17,4.618,1.107319,0.112800403322147,0.0003616620272775,8.98018607707757e-17,,12.082,6.275804,,0.002504736801381,3.38569451389709e-16,,22.194,4.739734,,8e-16,
296.251343,-14.803117,C,C,0.021391995,19.819,0.026,17.41,,16.5,,16.15,,,,,,,,,,,,,,,,,,,,,,,4.49966953586456e-05,1.79986781434582e-16,3.19488536165146e-17,0.75,0.12533,0.0709633746445419,0.0002082036395682,4.99688734963717e-16,,1.25,0.214914,,0.0002872764045262,5.1917422504745e-16,,1.66,0.260965,,0.0002465644474595,3.37759517067813e-16,,2.19,0.278455,,,,,3.6,0.743171,,,,,4.5,1.009682,,,,,5.8,1.391189,,,,,8,2.831177,,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.2e-16,
296.0672917,-14.90311111,C,C/O,0.191740162,20.272,0.022,18.114,,,,16.186,,15.64,0.04,15.65,0.09,16.31,0.23,15.76,0.12,15.9,0.057,16.342,0.268,12.067,,8.844,,,,,,,2.96469908646479e-05,1.18587963458592e-16,2.08604133587893e-17,0.75,0.12533,0.0703728525562521,0.0001088650100647,2.61276024155494e-16,,1.25,0.214914,,,,,1.66,0.260965,,0.0002385231055164,3.26743980159459e-16,,2.19,0.278455,,0.0001557943627698,1.29828635641564e-16,2.88786128864808e-17,3.6,0.743171,0.087226269289884,9.87524950322152e-05,6.58349966881435e-17,1.71417067976794e-17,4.5,1.009682,0.100499359049028,3.44110433209942e-05,1.77988155108591e-17,5.90671798419499e-18,5.8,1.391189,0.124458632088992,3.22288416621268e-05,1.20858156232975e-17,4.85725455228337e-18,8,2.831177,0.146716145097059,0.0001351191107116,1.20355502415339e-16,2.54641725415174e-17,3.368,0.635793,0.0833501756759798,4.99103132313195e-05,3.2423330379809104e-17,1.12503522104877e-17,4.618,1.107319,0.129362191833614,0.0004719575221874,1.17188591835982e-16,,12.082,6.275804,,0.0024252811805399,3.2782930258717497e-16,,22.194,4.739734,,3.8e-16,5.3e-16
