Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.20389,-14.75535,17.830000000000002,17.11,16.431079999999998,C,Whitelock,89.99,1.0759999999999987,0.2064083600000004,1.6084529441951796,9.143110244719999,1390305512.4859726,5.310041322860339,204193.22240570863
296.23639,-14.83054,17.5,16.76,15.797479999999998,C,Whitelock,89.99,1.0759999999999987,0.28710612,1.9368951871064126,8.925387688239999,842146577.9517672,5.3463138067511204,221979.9793974619
296.18011,-14.71067,17.68,16.89,16.21208,C,Whitelock,89.99,1.0759999999999987,0.23555408,1.7201015214836823,9.064475092159999,1160045682.8116684,5.348021065216,222854.32409182406
296.28567,-14.73952,17.810000000000002,17.04,16.162679999999998,C,Whitelock,89.99,1.0759999999999987,0.2404446800000002,1.7395810978115454,9.051280253359998,1125330923.8690577,5.350728320208533,224247.86668675215
296.21027,-14.75973,17.69,16.91,16.070279999999997,C,Whitelock,89.99,1.0759999999999987,0.24959228000000033,1.776610726967182,9.026600028559999,1063163427.4193417,5.353579869123299,225725.10781094548
296.18048,-14.80431,18.0,16.91,15.469479999999999,C,Whitelock,89.99,1.0759999999999987,0.33993512000000004,2.1874348148876694,8.78285504624,606533853.9864647,5.328779668665802,213196.3026421448
296.17438,-14.83893,18.38,17.16,15.559679999999998,C,Whitelock,89.99,1.0759999999999987,0.33014791999999993,2.1386903999649323,8.80926091184,644556380.4607308,5.3307105820108385,214146.3034089232
296.29065,-14.69641,17.6,16.82,15.89748,C,Whitelock,89.99,1.0759999999999987,0.2690061199999998,1.8578306351235645,8.97422148824,942370078.5085324,5.352429194753296,225127.8349419644
296.17703,-14.71031,17.64,16.76,15.716679999999998,C,Whitelock,89.99,1.0759999999999987,0.30173092,2.0032304820523925,8.88592997784,769006441.857988,5.340292219535598,218923.41773498518
296.21802,-14.92573,17.470000000000002,16.56,15.560479999999998,C,Whitelock,89.99,1.0759999999999987,0.33000312,2.1379774488170695,8.809651582239999,645136453.2019504,5.33074527219382,214163.40947741352
